original_filename,title,instructions,ingredients
IMG_1321.JPG,"kale , Fig & Spelt Warm Salad","1. Boil a kettle . Preheat your oven to 190 ° C / Gas 5. Rinse the spelt in a sieve . Transfer it to a medium saucepan with the
bouillon . Add 500ml boiled water . Season . Bring to the boil ,
cover and simmer for 23-25 mins , until tender .
2. Peel the sweet potato ( es ) , quarter them lengthways and slice
into thin pieces ( 1 cm ) . Toss in a roasting tray with enough oil
to coat . Season . Roast for 15 mins .
3. Meanwhile , in a frying pan , gently toast the pumpkin seeds
and walnuts together , until they both start to darken , approx .
1-2 mins . Transfer to your board and roughly chop . Halve the
figs ( depending on your appetite , use as many as you like ) .
4. Finely chop the parsley . Drain and rinse the cannellini
beans - you just need 23 in this recipe . Peel and slice the garlic
into thin slivers . Wash the kale ; strip away any thick stalks and
roughly chop the leaves .
5. In a large bowl , mix 3 tbsp of olive oil with the mustard and
vinegar and season , to make a dressing .
6. After 15 mins , turn the sweet potato slices over and add
the figs to the tray . Drizzle over a little more oil . Roast for a
further 10 mins , until both are tender .
7. Heat 1 tbsp of oil in a frying pan . Gently fry the garlic for
1 min until golden . Add the kale . Stir - fry for 3-4 mins , until
wilted . Toss the kale in the dressing . Cover with a plate to
keep warm .
8. Drain off any excess liquid from the cooked spelt . Into the
kale , mix the spelt , sweet potato , parsley and cannellini beans . Check the seasoning . Add a squeeze of lemon , to taste . Serve topped with figs , pumpkin seeds and walnuts .","Ingredients 
125g pearled spelt 
1 tsp bouillon powder 
1 large or 2 small sweet potato 
2 tbsp pumpkin seeds 
50g walnuts 
4 figs 
10g parsley 
2/3 tin cannellini beans 
1 garlic clove 
200g Red Russian kale 
1 tsp Dijon mustard 
1 tbsp cider vinegar 
1 lemon"
IMG_1320.JPG,Smoked Hummus & Courgette Pitta Salad,"1. Boil a kettle . Rinse the quinoa in a sieve . Transfer to a medium saucepan . Add a pinch of salt . Cover with plenty of
boiled water ; boil for 12-13 mins , while you
cooked , drain and return to the saucepan .
2. Finely chop 1/2 the hazelnuts then lightly crush the remainder
with the back of your knife . In a frying pan , toast the dukkah
spice pot , with no oil , for approx . 1-2 mins , until aromatic .
Transfer to a plate . Mix in the finely chopped hazelnuts .
3. Wipe out the frying pan . Preheat your oven to 160 ° C / Gas 3 .
Roughly chop the parsley . Peel and thinly slice the garlic into
slivers . Finely zest the lemon .
4. Halve the apple , cut out the core then finely dice . Squeeze
over a little lemon juice to prevent it from discolouring . Cut
the courgettes into long slices , approx . 1/2 cm thick . Put the
pittas in the oven to warm for 8 mins .
5. Heat 1 tbsp of oil in the frying pan . On a medium - high
heat , fry the garlic for 1 min , until golden . Scoop out and
transfer to a plate . Add a splash more oil . Fry the courgettes
in a single layer for approx . 2 mins on each side , until golden
brown ( you may need do this in batches ) . Transfer to the plate .
Sprinkle over the lemon zest , 1/2 the parsley and a squeeze of lemon . Season . Turn the courgette slices over to coat them .
6. In a large bowl , mix the cooked quinoa with the apple , 1
tbsp of olive oil , remaining hazelnuts and parsley . Season to taste . Tear the warm pittas into pieces ; add these , along with a handful of the salad leaves .
7. Divide between 2 plates and top with the courgette slices . Serve with dollops of hummus and sprinkle over the dukkah to finish .","Ingredients
100g red quinoa
50g whole toasted hazelnuts
1 dukkah spice pot
10g parsley
1 garlic clove
1 lemon
1 apple
2 courgettes
4 white pittas
50g mixed salad leaves
1 pot smoked hummus"
IMG_1319.JPG,Middle Eastern Pitta Salad,"1. Preheat your oven to 190 ° C / Gas 5. Peel , halve and finely slice
half the onion . Place in a mug with the sugar . Cover with
cold water . Set aside . Drain and rinse the black beans . Spread
them out on a clean tea towel to dry out a little .
2. Break 3 pitta into chunky bite - sized pieces , approx . 8 or so per
pitta . Peel and finely chop or grate the garlic . Place the pitta
on a large roasting tray , in a single layer . Lightly toss with a
little oil , then with the garlic and smoked paprika . Bake until
golden and crisp ; approx . 5 mins or so , depending on your
oven . Transfer to a plate to cool .
3. Add the black beans to the same roasting tray . Season with
salt . Roast for 8-10 mins , until they're dried out and ' popped '
"" ( split open a little ) .
4. Quarter the tomatoes . Place in a large bowl . Halve the
cucumber , lengthways , then slice into 2 moon shapes . Add
to the bowl . Finely chop the mint and parsley , keeping them
separate .
5. Put the fattoush spice pot in a small bowl . Squeeze in the juice from 1/2 the lemon . Add the tahini and 1 tbsp olive oil . Use a fork to whisk it together , adding enough cold water to make it the consistency of pouring cream ( keep whisking , it will come together in the end ) . Stir in 1/2 the mint and the harissa , to taste . Season and add more lemon juice if like , to taste .
6. Add the black beans , pitta , parsley and salad leaves to the tomato and cucumber . Gently toss everything together .
7. Drain the onion . Serve the pitta salad scattered with onion , drizzled with tahini dressing , topped with remaining mint .","Ingredients
1/2 onion
1 tsp light brown sugar
1 tin black beans
3 pitta bread
1 garlic clove
1 tsp smoked paprika
250g cherry tomatoes
1 cucumber
15g mint
15g parsley
1 fattoush spice pot
1 lemon
2 tbsp tahini
1 tbsp harissa - add to taste
50g mixed salad leaves"
IMG_1314.JPG,Asian Pancake with Sriracha & Sesame,"1. Peel and finely grate , or chop , the ginger . Peel and coarsely
grate the carrot .
2. Finely shred a good handful of cabbage . Trim and finely slice
the onions , including some of the green top parts .
3. In a large bowl , whisk together the eggs and flour - keep
going , it will come together ! Add 2-3 tbsp of water to achieve
the consistency of double cream .
4. Add the ginger , carrot , cabbage , 1/2 the onions and the
tamari to the batter , season ( lightly with salt as the tamari is
already salty ) and stir to combine .
5. Preheat your grill to medium - high heat . Heat a thin layer of
oil in a large frying pan over a low - medium heat . Pour in the
vegetable batter . Cook on a medium heat , covered with either
a lid or a loose sheet of foil over the mixture , for approx , 6-8
mins , until the egg is almost cooked all the is almost cooked all the way through and
the base is golden brown .
6. In a dry saucepan , gently toast the sesame seeds for 2-3
mins , then transfer to a plate .
7. Place the frying pan under the grill to finish cooking the egg
through , approx . 2 mins , then remove the pan from the heat .
8. Serve , either in the pan at the table or cut into pieces , drizzled with the sriracha and sprinkled with remaining onions , the sea salad and sesame seeds . Add a dollop of mayonnaise for dunking the pancake into as you eat , and the salad leaves alongside .","Ingredients
1 small piece ginger
1 carrot
1 pointed cabbage
125g bunched onions
6 eggs
100g plain flour
1 tbsp tamari
1 tbsp sesame seeds
2 packs sriracha
1
1
pot sea salad
pot mayonnaise
50g mixed salad leaves"
IMG_1316.JPG,"Pea , Mint & Mozzarella Risotto Cakes","1. Boil a kettle . Put a baking tray in the fridge . Put the rice in 
a medium saucepan , with 600ml of boiled water and the 
bouillon . Simmer for 16-18 mins , stirring often , until tender . 
Add more water if it looks like it is getting too dry . 
2. While the rice cooks , peel and finely dice the onion . Heat 2 
tbsp of oil in a large frying pan . Start gently frying the onion . 
3. Meanwhile , put a small saucepan of water on to boil , whilst 
you pod the peas . Boil the for 4-5 mins , depending on peas 
their size . Drain , and run under cold water to cool . 
4. Pick 1/2 the mint leaves and finely shred . Roughly chop the mozzarella into small pieces , approx . 1cm . 
5. When the rice is cooked , stir in the Italian cheese , pesto , peas and onion . Season . Spread the rice onto the cold baking tray in a thin layer . Leave to cool for 5 mins then pop it in the fridge for 10 mins , until cool enough to handle . 
6. Wipe clean the frying pan . Put the flour on a plate . Put the breadcrumbs in a shallow bowl . Crack the egg into anoth and whisk with a fork . Preheat your oven to 140 ° C / Gas 2 . 
7. Mix the rice , mint and mozzarella together in the tray . With wet hands , shape the mix into 8 large balls , then lightly flatten . One at a time , coat each in flour , then egg , then breadcrumbs . Be careful as they may be fragile . Place on a plate . Clean the baking tray and put it in the oven . 
8. Heat 3 tbsp of oil in the frying pan . On a medium heat , fry the rice cakes in batches for approx . 2-3 mins on each side until golden and crispy . Put in the oven for 4 mins , until the cakes have firmed up and the mozzarella has started to melt . Serve with the salad leaves , dressed with olive oil .","Ingredients 
150g risotto rice 
1 tsp bouillon powder 
1 onion 
300g garden peas 
15g mint 
1 mozzarella 
25g Italian - style hard cheese 
1 tbsp pesto verde 
20g plain flour 
2 x 30g breadcrumbs 
1 egg 
50g mixed salad leaves 
Wash all fruit & veg before use"
IMG_1318.JPG,Roasted Courgette & Chickpea Salad,"Preheat your oven to 200 ° C / Gas 6 .
2. Trim the courgette and cut into 1cm - thick slices , on the diagonal . Cut any larger stems of broccoli in half , lengthways , so they're all roughly the same size . Use the stalks , florets and
leaves . Peel and finely chop the garlic .
3. Transfer the courgette , broccoli and garlic to a roasting tin .
Sprinkle over the spice pot and add cayenne pepper to taste .
Pour over 2 tbsp of oil and season . Toss to coat the vegetables ,
spread out in a single layer and roast for 10-12 mins , tossing
halfway through , while you continue .
4. Halve the cherry tomatoes . Halve the lemon . Finely chop
the parsley , stalks and all . Pick the leaves from half the bag of
mint and finely shred .
5. Add the tahini to a small bowl . Pour over 1 tbsp of lemon
juice and enough water to make a pourable dressing ( approx .
1-2 tbsp ) . Add more lemon juice and season , both to taste .
Stir through half the parsley .
6. Drain the chickpeas into a sieve and pat dry with kitchen
towel . Add to the roasting tin along with the pine nuts and stir through . Roast for a further 4-5 mins , until the vegetables are tender and the chickpeas warmed through .
7. Transfer the cooked vegetables to a bowl and combine with the tomatoes , remaining herbs and a couple handfuls of spinach ( it may wilt slightly , which is fine ) . Season , to taste .
8. To serve , divide between bowls and pour over the dressing .","Ingredients 
1 courgette 
150g purple sprouting 
broccoli 
1 clove garlic 
1 roast chickpea spice pot 
1/4 tsp cayenne pepper 
125g cherry tomatoes 
1 lemon 
15g parsley 
¹ / 2 bag mint 
2 tbsp tahini 
1 tin chickpeas 
20g pine nuts 
150g baby spinach"
IMG_1317.JPG,"Asparagus , Tahini & Beetroot Salad","1. Preheat your oven to 190 ° C / Gas 5. Peel , halve and thinly slice half the onion . Place in a mixing bowl with the vinegar . Add
a pinch of salt . Set aside to soak .
2. Drain and rinse the kidney beans . You just need half the
tin in this recipe . In a frying pan with just a splash of oil ,
warm the fennel for approx . 1 min , just until it starts to smell
fragrant . Transfer it to a mixing bowl .
3. Halve the orange . Squeeze the juice from half into a mug .
Peel ( or cut ) the skin off the remainder . Cut into thin half
moons .
4. Snap off and discard the woody bases of the asparagus . Toss
the asparagus in a roasting tray with enough oil to coat .
Roast for 10-12 mins until tender .
5. Meanwhile , wipe the frying pan out , then gently toast the
peanuts in the pan for approx . 3 mins , until they start to
colour . Transfer to your board and roughly chop .
6. In a small bowl , mix the tahini with 3 tbsp of orange juice
and approx . 1 tbsp of water to make a loose dressing . Season .
7. Chop the beetroot into chunky pieces . Toss into the fennel bowl with the onion and black onion seeds to taste . Mix in
the kidney beans and 2 tbsp of olive oil . Season .
8. Arrange the salad leaves on serving plates . Add the orange pieces , beetroot and onion mixture , and top with asparagus . Scatter over the peanuts and drizzle with dressing . Add a few freshly chopped or snipped chives too , to your taste .","Ingredients
1/2 red onion
1 tbsp balsamic vinegar
1/2 tin kidney beans
1 tsp ground fennel
1 orange
250g asparagus
30g peanuts
2 tbsp tahini
250g cooked beetroot
1 tsp black onion seeds
50g mixed salad leaves
15g garlic chives"
IMG_1315.JPG,Malaysian Egg Noodles,"1. Put a medium saucepan of water on to boil . Trim and slice the leek into 1cm rounds . Wash well to remove any grit .
2. Peel and finely slice the carrot . Split any larger broccoli stems lengthways , so they cook in time . Remove the tofu from the pack . Pat dry with kitchen paper , if you have some . Cut into
approx . 2cm cubes .
3. Peel and finely grate the garlic and ginger . Coarsely chop
the peanuts . In a small bowl , mix the sriracha , just 1 tbsp of
kecap manis and 4 tbsp of water .
4. Boil 1/2 the pack of noodles for 4 mins , stirring for the first 1
min to prevent them from clumping together . Drain , then toss
them in the saucepan with the sesame oil . Keep aside .
5. Line a plate with some kitchen paper , if you have some . Heat
2 tbsp of oil in a wok or large frying pan . On a medium - high
heat , fry the tofu , without moving it , for 2 mins , then carefully
turn it and fry for 2 mins more , until golden and a little crispy .
Transfer to a plate .
6. Add a drizzle more oil to the same pan . Stir - fry the broccoli ,
carrot and leek for 2 mins . Add the ginger and garlic . Stir
fry for 1 min .
7. Add the sriracha mixture . Stir in the noodles , tofu and 1/2
the peanuts . Heat through for 1 min , adding a splash more water for more sauce , if you like . Season and , if you like , add lime juice and more kecap manis , to your taste .
8. Serve the noodles with wedges of any remaining lime . Garnish with the remaining peanuts .","Ingredients
1 leek
1 carrot
200g purple sprouting
broccoli
1 pack marinated tofu
2 garlic cloves
1 small piece ginger
30g peanuts
1 pack sriracha
1 pack kecap manis - add to
taste
1/2 pack egg noodles
1 tbsp toasted sesame oil
1 lime"
IMG_1313.JPG,Pad Thai Tofu Noodles,"1. Put a medium saucepan of salted water on to boil . In a dry frying pan , toast the peanuts for approx . 2 mins , until they start to colour . Transfer them to your board and roughly chop .
2. Peel and finely chop the garlic . Slice the chilli into thin rings .
Trim the leek , halve it lengthways then thinly shred . Strip the
kale leaves from the stalks and roughly chop them .
3. Boil the noodles for 4 mins until just softened , stirring now
and then to prevent them clumping . Drain and transfer to a
bowl of cold water .
4. In a small bowl , mix the tamari , sugar and 1 tbsp of
tamarind ( it should be sweet and sour add more tamarind
if needed ) . Roughly chop the chervil . Drain the tofu .
5. In the frying pan , heat 1/2 tbsp of oil . Stir - fry the leek , garlic
and % of the chilli ( or add to taste ) on a medium heat for 3
mins , until the leek starts to soften .
6. Add the kale . Stir - fry for 2 mins , until just wilted . Crumble in
the tofu . Remove from the heat .
7. Drain the noodles . Very gently toss the noodles , tamarind mix and 1/2 the chervil with all the ingredients in the
Take care not to over mix ; you want the tofu still a little
visible .
pan .
8. Add a squeeze of lime , to taste , and check the seasoning . Divide between bowls . Sprinkle over the peanuts , remaining chervil and extra chilli , if you like .","Ingredients
30g peanuts
2 garlic cloves
1 chilli - add to taste
1 leek
200g red Russian kale
2 sticks brown rice noodles
2 x 1 tbsp tamari
1 tsp light brown sugar
1 tbsp tamarind + more to
taste
15g chervil
1 pack silken tofu
1 lime, Ingr"
IMG_1312.JPG,Udon Noodle & Peanut Stir - fry,"1. In a bowl , mix the peanut butter , toasted sesame oil , tamari , juice from 1/2 the lime and enough red Thai spice paste to your taste for heat ( 2 packs give a medium - hot heat ) .
2. Slice a thin disc off the top of each pepper to remove the stalk tops , halve them lengthways , then run your knife around the
inside to scrape out most of the seeds .
3. Halve , peel and thinly slice the onion . Thinly slice the
chilli , leaving the seeds in . Split any larger stems of broccoli lengthways , so they're roughly the same thickness . Use all of
it - stalk , florets and leaves .
4. Boil a kettle . In a large frying pan or wok , toast the peanuts
on a medium heat for 3-4 mins , remove from the heat , then
roughly chop them up .
5. Fill a medium saucepan with boiled water and a pinch of salt .
Boil 3 of the pack of noodles for 6-7 mins until just tender ,
stirring for the first 1 min to stop them clumping together .
Drain , then run under cold water .
6. Heat 2 tbsp of oil in the large frying pan or wok . Fry the
onion , peppers and broccoli on a high heat for 2-3 mins ,
until slightly softened . Add 1/2 the chilli ( or leave until the end
you prefer ) ; fry for 2 mins . if
7. Add the noodles , Thai spice paste mix and a little boiled
water from the kettle to thin the sauce to your liking . Toss
together to warm the noodles .
8. Taste ; add extra chilli if you like , a little salt , and more lime juice , if needed . Serve , scattered with the peanuts and some freshly chopped coriander .","Ingredients
60g peanut butter
1 tbsp toasted sesame oil
1 tbsp tamari
1 lime
2 packs red Thai spice paste
200g sweet mixed peppers
1 onion
1 chilli - add to taste
200g purple sprouting
broccoli
30g peanuts
23 pack udon noodles
15g coriander"
IMG_1311.JPG,Sriracha & Shiitake Egg Fried Rice,"1. Boil a kettle . Rinse the rice in a sieve . Transfer it to a small
saucepan , with a good pinch of salt . Cover with plenty of
boiled water . Bring to a low boil , then cook for 10 mins .
2. Meanwhile , trim and thinly slice the onions . Peel and finely
chop or grate the garlic and ginger . Trim the green
and thinly slice at an angle , approx . 1/2 cm thick .
3. Halve any larger shiitake mushrooms . Finely chop the
coriander , stalks and all .
4. After 10 mins , drain the rice well , pressing excess moisture
out with the back of a spoon , then spread it out on a tray , or
roasting tin . Leave it to cool slightly , while you continue .
5. Heat 2 tbsp of oil in a large frying pan or wok . Stir - fry the
onions , beans and mushrooms for approx . 4 mins , until the
mushrooms are just tender and the beans retain a little bite .
6. Stir in the garlic , ginger and a good handful of beansprouts ,
then stir in the miso , tamari and sriracha ( just use 1/2 the
pack of sriracha if you prefer less heat ) .
7. Crack in the eggs and stir - fry , so they scramble and cook into
the veg . Add the rice . Stir - fry for 2-3 mins so the grains get coated in the egg and veg . Season to taste .
8. Serve sprinkled with coriander .","Ingredients
150g white basmati rice
125g bunched onions
1 garlic clove
1 small piece ginger
125g flat green beans
150g shiitake mushrooms
15g coriander
1 pack mixed beansprouts
2 tbsp brown miso
1 tbsp tamari
1 pack sriracha sauce - add
to taste
2 eggs"
IMG_1310.JPG,"Baked Sheep's Cheese , Pears & Spinach","1. Preheat your oven to 190 ° C / Gas 5 . 
2 . Pick the leaves from 1/2 the thyme . This is all you will need . 
Halve the pears ( no need to peel ) and scoop out the seedy 
cores with a teaspoon . 
cut - side 3. Lay the in a roasting dish . Crumble over pears up 
100g of the Wootton white cheese ( this is for the calorie 
count , you can use more if you're not bothered about that ! ) 
and scatter over the thyme . Season well and drizzle over 
1/2 tbsp of olive oil and 1/2 the honey . Roast for 15-20 mins , 
turning them halfway , until the pears have softened slightly 
and the Wootton white cheese is golden . 
4. Meanwhile , boil a kettle . Tip the bulghur into a heatproof 
bowl ( or use a small saucepan ) , season well and pour over 
enough water to cover the bulghur by 1cm . Cover it with a 
plate and set it aside to absorb the water , while you continue . 
5. Roughly chop the parsley . 
6. Squeeze the juice from 1/2 the lemon into a small bowl . Add 
the mustard , 1/2 tbsp olive oil and remaining honey . Whisk it 
with a fork to form a dressing . Season and add more lemon 
juice if needed , to taste . 
7. Fluff the soaked bulghur up with a fork , draining it into a 
sieve to remove any excess water if needed . Return the 
bulghur to the bowl . Toss with the spinach , parsley and 
mustard dressing . 
8. Serve the pears and Wootton with the bulghur alongside . Sprinkle over the hazelnuts to finish .","Ingredients 
1/2 bag thyme 
2 large or 3 small pears 
100g Wootton white cheese 
( you have either 1 x 150g 
or 2 x 75g pieces to use ) 
1 tbsp honey 
125g bulghur wheat 
10g parsley 
1 lemon 
1 tsp Dijon mustard 
150g spinach 
25g toasted chopped hazelnuts 
Wash all fruit & before use veg"
IMG_1308.JPG,Orzo Minestrone with Peas & Greens,"1. Boil a kettle . Peel and finely slice the onion . Chop the 
tomatoes , fairly small . Peel and chop the carrot into ¹ / 2cm 
dice . Peel and finely chop the garlic . 
2. Heat 2 tbsp oil in a large saucepan . Add the onion , carrot , 
garlic and bay . Fry gently for 5 mins . In a jug , whisk 750ml of 
boiled water with the bouillon , to make a stock . 
3. Add the orzo , tomatoes and stock to the veg pan . Simmer for 
10 mins until the orzo is cooked ( just tender , with a little bite ) . 
4. While the veg simmer , pod the peas into a bowl . 
5. Drain and rinse the cannellini beans . Add them to the pan with the peas and spinach . Simmer for a further 3 mins , until they are all just cooked . 
6. Season and add a squeeze of lemon juice , to taste . 
7. Serve the minestrone in deep bowls . Serve with a blob of pesto on top and a scattering of Italian - style hard cheese .","Ingredients
1 onion
2 tomatoes
1 carrot
1 garlic clove
1 bay leaf
1/2 tbsp bouillon powder
75g orzo pasta
380g garden peas
1/2 tin cannellini beans
200g spinach
1 lemon
2 tbsp pesto verde
25g Italian - style hard cheese"
IMG_1309.JPG,Spaghetti with Pea & Mint Pesto,"1. Put a large saucepan of salted water on to boil and a small saucepan of unsalted water . Zest 1/2 the lemon ; keep aside .
2. In a large dry frying pan , gently toast the pine nuts for 3-4 mins , stirring now and then , until golden . Transfer to a food
processor , or blender ( or , if you don't have one , see overleaf ) .
3 . Peel and finely chop the garlic . Add it to the pine nuts .
4 . Pod the peas . Boil them in the small pan for 2-3 mins , until
just tender , then drain and run under cold water to cool them .
Add them to the pine nuts and garlic .
5. Strip the mint leaves off their stalks . Roughly tear 2/3 of
them up and add to the peas . Add 2 tsp of lemon juice .
Blitz , gradually adding 6-7 tbsp of olive oil , to make a coarse ,
slightly loose , pesto consistency . Season . Add more lemon
juice to taste , and set aside .
6. Peel long strips of courgette , working down and round until
you reach the soft seedy core . Roughly chop approx . 1 good
tbsp of dill leaves and thinly shred a few more mint leaves .
7. Boil the spaghetti for 8-9 mins , until just tender with a little
bite , while
8. Heat 1 tbsp of oil in the frying pan . Quickly stir - fry the courgette and 1/2 the bag of pea shoots for
until the pea shoots start to wilt . approx . 1 min ,
9. Drain the spaghetti . Toss it and ½ the pea pesto into the frying pan . Check the seasoning . Add more lemon juice and olive oil to taste . Spoon over the remaining pea pesto . Serve , sprinkled with dill , mint , and a little lemon zest ., continue .","Ingredients
1 lemon
20g pine nuts
1 garlic clove
400g garden peas
15g mint
1 large or 2 small courgettes
15g dill
175g white spelt spaghetti
1/2 bag pea shoots"
IMG_1304.JPG,Ultimate Winter Roast Lentil & Veg Bake,"1. Preheat the oven to 180 ° C / Gas 4. Peel the sweet potato , carrots and potato , and cut them into 2.5cm chunks . Put the chopped veg into a large roasting tray , toss with olive oil and season well with salt and pepper . Roast for 35-40 mins , or
until tender .
2. Meanwhile , peel and slice the onions . Warm 2 tbsp of oil in a large frying pan and sauté the onions with a pinch of salt for 15 mins , over a low heat , until soft and caramelised .
3. While the onions cook , slice the mushrooms . Peel and finely
chop the garlic cloves . Drain and rinse the lentils in a sieve .
When the onions are ready , add the mushrooms to the
pan and cook for 5 mins , until they start to soften . Stir in the
garlic , lentils , bouillon , vinegar , Worcester sauce , tamari
and 150ml ( or 3 of the empty lentil tin ) of water . Cook gently
for 10 mins , until everything is cooked and tender . Taste and
adjust the seasoning with salt , pepper and a squeeze or two of
lemon juice . Keep to one side .
4. When the veg have roasted , mash them roughly together in
the tray with a fork or masher - it's meant to be a very rough
mash - then add the nutritional yeast , mustard and 1/2 of
the coconut milk . Stir to combine and then set aside .
5. Add the lentil mixture to a baking dish , spreading it over the base of the dish . Top with the mashed veg , spreading it out evenly to cover . Roughly chop the walnuts and sprinkle them over the top , along with a drizzle of olive oil . Bake for 20 mins until nice and golden .
6. While it cooks , bring a pan of salted water to the boil . Trim the purple sprouting broccoli and cut it into equal sized lengths . Just before serving the bake , boil the broccoli for 3 mins until just tender . Serve together .","Ingredients 
1 sweet potato 
1 large or 2 smaller carrots 
1 baking potato 
2 onions 
150g mushrooms 
2 garlic cloves 
1 tin of dark lentils 
1/2 tbsp vegetable bouillon 
1 tbsp balsamic vinegar 
1 tbsp Worcester sauce 
1 tbsp tamari 
1 lemon 
1 tbsp nutritional yeast flakes 
1 tsp Dijon mustard 
200ml coconut milk - use ½ 
50g walnuts 
150g purple sprouting 
broccoli"
IMG_1306.JPG,Summer Veg & Ricotta Pasta,"1. Preheat your oven to 200 ° C / Gas 6. Halve the tomatoes . Peel and finely chop the garlic . Trim and halve the French beans .
Split thicker stems of broccoli in 1/2 , lengthways .
2. Tip the tomatoes into a roasting tin , drizzle with a little oil
and season . Roast for 20 mins , adding the vinegar for the last
5 mins of cooking .
3. Meanwhile , boil a kettle . Pour the boiled water into a large
saucepan . Add a good pinch of salt . Boil the pasta for 8-10
mins , until tender with a little bite , while you continue .
4. Roughly chop the capers . Shred the basil .
5 . Heat 2 tbsp olive oil in a frying pan . Fry the beans and
broccoli for 5-6 mins until just tender , adding 5-6 tbsp of
water at the start to help them start cooking down .
6 . Add the garlic and cook for a further 1 min .
7 . Drain the pasta , reserving a little of the cooking water . Tip
the pasta into the vegetables and gently mix in the tomato
capers , ( crumbled ) ricotta and 3/4 of the basil . Season and
add lemon juice to taste . Add a little reserved pasta water to loosen it all , if necessary .
8. Serve , sprinkled with Italian cheese and remaining basil .","Ingredients
250g cherry tomatoes
2 garlic cloves
125g French beans
200g tenderstem broccoli
1 tbsp balsamic vinegar
200g penne pasta - if you
have a smaller appetite ,
use a little less
1 tbsp capers
20g basil
1 pack ricotta cheese
1 lemon
25g Italian - style hard cheese"
IMG_1307.JPG,Caramelised Onion & Ricotta Gnocchi,"Peel , halve and thinly slice the onions . Pick 2 tbsp of thyme leaves . Melt 1/2 the butter with 1 tbsp of oil in a large saucepan . Fry the onions with 1/2 the thyme on a low heat for 20 mins , stirring now and then and adding a splash of water if
it looks like catching . Boil a kettle .
2. Meanwhile , cut the stalks from the cime di rapa ; finely slice
them . Roughly chop the leaves . Roughly chop the parsley ,
stalks and all . Peel the garlic ; finely chop it . Remove the outer
cauliflower leaves and cut the florets into bite - sized pieces .
3. Fill a medium saucepan with boiled water and add a pinch of
salt . Bring to the boil . Add the gnocchi . As soon as they bob
to the surface ( approx . 2 mins ) , drain and transfer to a plate .
Pour over 1 tbsp of oil and toss to coat . Set aside .
4. Heat 2 tbsp of oil in a frying pan , stir - fry the cauliflower on a
med - high heat for 4-5 mins , to just colour the florets .
5. Once the onions are completely soft , add the cime di rapa
stalks and cauliflower . Cover and cook for 3-4 mins . Add the
garlic and capers and cook , stirring for 1 min .
6. Increase the heat slightly . Stir in the vinegar , sugar and chilli
flakes ( to your taste ) . Cook , stirring regularly , for 2-3 mins ,
until golden . Add the cime di rapa leaves . Cook for 1-2 mins ,
until just wilted . Stir through the parsley . Season and add
lemon juice to taste . Set aside .
7. Heat the remaining butter in the frying pan until foaming . Fry the gnocchi for 2 mins on each side , until crisp and golden . Add the onion mix to the gnocchi pan and stir to combine . Serve , topped with crumbled ricotta , remaining thyme leaves and a grinding of pepper .","Ingredients
2 red onions
10g thyme
25g butter
200g cime di
10g parsley
2 garlic cloves
1 cauliflower ( if large , use 1/2 )
1 pack gnocchi
1 tbsp capers
1 tbsp balsamic vinegar
1 tsp light brown sugar
¹ / 4 tsp chilli flakes - add to
taste
1 lemon
1 pack ricotta
1."
IMG_1305.JPG,Hoisin Cashew Stir - fry & Chinese Omelette,"1. Put a pan of water on to boil . Trim the broccoli stalk ends . Split larger pieces , lengthways , so they're roughly the same size and not too fat . Peel and grate the ginger and garlic . Deseed
and finely chop the chilli ( leave the seeds in for more heat ) . Halve any larger mushrooms ( leave smaller ones whole ) .
2. Heat the cashews in a large dry frying pan , or wok , for 1-2
mins , until lightly toasted , then transfer to your chopping
board and chop them up . Keep aside .
3. Boil 1/2 the pack of noodles for 4 mins , stirring for the first 1
min to prevent them from clumping together . Drain and toss
them in the saucepan with the toasted sesame oil . Keep aside .
4. Get a plate ready . Whisk the eggs in a bowl . Heat a good layer
of oil in the frying pan , to a medium - high heat . Add the eggs
and fry , without stirring , until just cooked . They should bubble
and fluff up . Remove from the heat .
5. Gently slide the omelette onto a plate , using a spatula to help
it if needs be . Carefully roll the egg into a cylinder ( a bit like
Swiss roll ) . Keep aside .
6. Add a splash more oil to the same pan , if needed . Stir - fry the
mushrooms and broccoli for 2 mins . Add the chilli , ginger
and garlic and fry for 1 min .
7. Add the five spice , hoisin , dried coriander leaves and 3-4 tbsp of water to make a sauce ( if you like more sauce , add a little more water ) . Stir in the cashews and noodles . Season to taste ( the hoisin is already quite salty ) .
8. Slice the omelette into rounds . Drizzle some kecap manis on the omelette , to taste . Serve with the stir - fry .","وت
Ingredients
200g purple sprouting
broccoli
1 small piece ginger
1 garlic clove
1 chilli - add to taste
150g shiitake mushrooms
25g cashews
1/2 pack egg noodles
1 tbsp toasted sesame oil
2 eggs
1 tsp five spice
1 pack hoisin sauce
1 tbsp dried coriander leaves
1 pack kecap manis - add to
taste"
