,original_filename,title,instructions,ingredients,clean_ingr,clean_ingredients,units,quantities,addon
165,IMG_1308.JPG,Orzo Minestrone with Peas & Greens,"1. Boil a kettle. Peel and finely slice the onion. Chop the 
tomatoes, fairly small. Peel and chop the carrot into ¹ / 2cm 
dice. Peel and finely chop the garlic. 
2. Heat 2 tbsp oil in a large saucepan. Add the onion, carrot, 
garlic and bay. Fry gently for 5 mins. In a jug, whisk 750ml of 
boiled water with the bouillon, to make a stock. 
3. Add the orzo, tomatoes and stock to the veg pan. Simmer for 
10 mins until the orzo is cooked ( just tender, with a little bite ). 
4. While the veg simmer, pod the peas into a bowl. 
5. Drain and rinse the cannellini beans. Add them to the pan with the peas and spinach. Simmer for a further 3 mins, until they are all just cooked. 
6. Season and add a squeeze of lemon juice, to taste. 
7. Serve the minestrone in deep bowls. Serve with a blob of pesto on top and a scattering of Italian - style hard cheese.","1 onion, 2 tomatoes, 1 carrot, 1 garlic clove, 1 bay leaf, 1/2 tbsp bouillon powder, 75g orzo pasta, 380g garden peas, 1/2 tin cannellini beans, 200g spinach, 1 lemon, 2 tbsp pesto verde, 25g Italian - style hard cheese","onion, tomatoes, carrot, garlic clove, bay leaf,  bouillon powder,  orzo pasta,  garden peas,  cannellini beans,  spinach, lemon,  pesto verde,  Italian - style hard cheese","['', 'tbsps', 'g', 'g', 'tin', 'g', 'tbsps']","['1', '0.5', '75', '380', '0.5', '200', '2']","['onion', 'bouillon powder', 'orzo pasta', 'garden peas', 'cannellini beans', 'spinach', 'pesto verde']","2 tomatoes, 1 carrot, 1 garlic clove, 1 bay leaf, 1 lemon, 25 g Italian - style hard cheese"
166,IMG_1309.JPG,Spaghetti with Pea & Mint Pesto,"1. Put a large saucepan of salted water on to boil and a small saucepan of unsalted water. Zest 1/2 the lemon ; keep aside.
2. In a large dry frying pan, gently toast the pine nuts for 3-4 mins, stirring now and then, until golden. Transfer to a food processor, or blender ( or, if you don't have one, see overleaf ).
3. Peel and finely chop the garlic. Add it to the pine nuts.
4. Pod the peas. Boil them in the small pan for 2-3 mins, until just tender, then drain and run under cold water to cool them.
Add them to the pine nuts and garlic.
5. Strip the mint leaves off their stalks. Roughly tear 2/3 of them up and add to the peas. Add 2 tsp of lemon juice.
Blitz, gradually adding 6-7 tbsp of olive oil, to make a coarse,
slightly loose, pesto consistency. Season. Add more lemon juice to taste, and set aside.
6. Peel long strips of courgette, working down and round until you reach the soft seedy core. Roughly chop approx. 1 good tbsp of dill leaves and thinly shred a few more mint leaves.
7. Boil the spaghetti for 8-9 mins, until just tender with a little bite, while 8. Heat 1 tbsp of oil in the frying pan. Quickly stir - fry the courgette and 1/2 the bag of pea shoots for until the pea shoots start to wilt. approx. 1 min,
9. Drain the spaghetti. Toss it and ½ the pea pesto into the frying pan. Check the seasoning. Add more lemon juice and olive oil to taste. Spoon over the remaining pea pesto. Serve, sprinkled with dill, mint, and a little lemon zest., continue.","1 lemon, 20g pine nuts, 1 garlic clove, 400g garden peas, 15g mint, 1 large or 2 small courgettes, 15g dill, 175g white spelt spaghetti, 1/2 bag pea shoots","lemon,  pine nuts, garlic clove,  garden peas,  mint, large or small courgettes,  dill,  white spelt spaghetti,  pea shoots","['', 'g', 'g', 'g', 'g', 'g']","['1', '20', '400', '15', '15', '175']","['lemon', 'pine nuts', 'garden peas', 'mint', 'dill', 'white spelt spaghetti']","1 garlic clove, 1 large or 2 small courgettes, 0.5 bag pea shoots"
167,IMG_1304.JPG,Ultimate Winter Roast Lentil & Veg Bake,"1. Preheat the oven to 180 ° C / Gas 4. Peel the sweet potato, carrots and potato, and cut them into 2.5cm chunks. Put the chopped veg into a large roasting tray, toss with olive oil and season well with salt and pepper. Roast for 35-40 mins, or until tender.
2. Meanwhile, peel and slice the onions. Warm 2 tbsp of oil in a large frying pan and sauté the onions with a pinch of salt for 15 mins, over a low heat, until soft and caramelised.
3. While the onions cook, slice the mushrooms. Peel and finely chop the garlic cloves. Drain and rinse the lentils in a sieve.
When the onions are ready, add the mushrooms to the pan and cook for 5 mins, until they start to soften. Stir in the garlic, lentils, bouillon, vinegar, Worcester sauce, tamari and 150ml ( or 3 of the empty lentil tin ) of water. Cook gently for 10 mins, until everything is cooked and tender. Taste and adjust the seasoning with salt, pepper and a squeeze or two of lemon juice. Keep to one side.
4. When the veg have roasted, mash them roughly together in the tray with a fork or masher - it's meant to be a very rough mash - then add the nutritional yeast, mustard and 1/2 of the coconut milk. Stir to combine and then set aside.
5. Add the lentil mixture to a baking dish, spreading it over the base of the dish. Top with the mashed veg, spreading it out evenly to cover. Roughly chop the walnuts and sprinkle them over the top, along with a drizzle of olive oil. Bake for 20 mins until nice and golden.
6. While it cooks, bring a pan of salted water to the boil. Trim the purple sprouting broccoli and cut it into equal sized lengths. Just before serving the bake, boil the broccoli for 3 mins until just tender. Serve together.","1 sweet potato , 1 large or 2 smaller carrots , 1 baking potato , 2 onions , 150g mushrooms , 2 garlic cloves , 1 tin of dark lentils , 1/2 tbsp vegetable bouillon , 1 tbsp balsamic vinegar , 1 tbsp Worcester sauce , 1 tbsp tamari , 1 lemon , 1 tbsp nutritional yeast flakes , 1 tsp Dijon mustard , 200ml coconut milk - use ½ , 50g walnuts , 150g purple sprouting , broccoli","sweet potato , large or smaller carrots , baking potato , onions ,  mushrooms , garlic cloves ,  of dark lentils ,  vegetable bouillon ,  balsamic vinegar ,  Worcester sauce ,  tamari , lemon ,  nutritional yeast flakes ,  Dijon mustard ,  coconut milk - use  ,  walnuts ,  purple sprouting , broccoli","['', '', 'g', 'tbsps', 'tbsp', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'ml', 'g', 'g']","['1', '2', '150', '0.5', '1', '1', '1', '1', '1', '200', '50', '150']","['sweet potato', 'onions', 'mushrooms', 'dark lentils', 'vegetable bouillon', 'balsamic vinegar', 'Worcester sauce', 'tamari', 'nutritional yeast flakes', 'Dijon mustard', 'coconut milk', 'walnuts']","1 large or 2 smaller carrots, 1 baking potato, 2 garlic cloves, 1 tin of, 1 lemon, - use 0.5"
168,IMG_1306.JPG,Summer Veg & Ricotta Pasta,"1. Preheat your oven to 200 ° C / Gas 6. Halve the tomatoes. Peel and finely chop the garlic. Trim and halve the French beans.
Split thicker stems of broccoli in 1/2, lengthways.
2. Tip the tomatoes into a roasting tin, drizzle with a little oil and season. Roast for 20 mins, adding the vinegar for the last 5 mins of cooking.
3. Meanwhile, boil a kettle. Pour the boiled water into a large saucepan. Add a good pinch of salt. Boil the pasta for 8-10 mins, until tender with a little bite, while you continue.
4. Roughly chop the capers. Shred the basil.
5. Heat 2 tbsp olive oil in a frying pan. Fry the beans and broccoli for 5-6 mins until just tender, adding 5-6 tbsp of water at the start to help them start cooking down.
6. Add the garlic and cook for a further 1 min.
7. Drain the pasta, reserving a little of the cooking water. Tip the pasta into the vegetables and gently mix in the tomato capers, ( crumbled ) ricotta and 3/4 of the basil. Season and add lemon juice to taste. Add a little reserved pasta water to loosen it all, if necessary.
8. Serve, sprinkled with Italian cheese and remaining basil.","250g cherry tomatoes, 2 garlic cloves, 125g French beans, 200g tenderstem broccoli, 1 tbsp balsamic vinegar, 200g penne pasta - if you, have a smaller appetite ,, use a little less, 1 tbsp capers, 20g basil, 1 pack ricotta cheese, 1 lemon, 25g Italian - style hard cheese"," cherry tomatoes, garlic cloves,  French beans,  tenderstem broccoli,  balsamic vinegar,  penne pasta - if you, have a smaller appetite ,, use a little less,  capers,  basil,  ricotta cheese, lemon,  Italian - style hard cheese","['g', 'g', 'g', 'tbsp', 'g', 'tbsp', 'g', 'pack']","['250', '125', '200', '1', '200', '1', '20', '1']","['cherry tomatoes', 'French beans', 'tenderstem broccoli', 'balsamic vinegar', 'penne pasta', 'capers', 'basil', 'ricotta cheese']","2 garlic cloves, - if you, have a smaller appetite, use a little less, 1 lemon, 25 g Italian - style hard cheese"
169,IMG_1307.JPG,Caramelised Onion & Ricotta Gnocchi,"Peel, halve and thinly slice the onions. Pick 2 tbsp of thyme leaves. Melt 1/2 the butter with 1 tbsp of oil in a large saucepan. Fry the onions with 1/2 the thyme on a low heat for 20 mins, stirring now and then and adding a splash of water if it looks like catching. Boil a kettle.
2. Meanwhile, cut the stalks from the cime di rapa ; finely slice them. Roughly chop the leaves. Roughly chop the parsley,
stalks and all. Peel the garlic ; finely chop it. Remove the outer cauliflower leaves and cut the florets into bite - sized pieces.
3. Fill a medium saucepan with boiled water and add a pinch of salt. Bring to the boil. Add the gnocchi. As soon as they bob to the surface ( approx. 2 mins ), drain and transfer to a plate.
Pour over 1 tbsp of oil and toss to coat. Set aside.
4. Heat 2 tbsp of oil in a frying pan, stir - fry the cauliflower on a med - high heat for 4-5 mins, to just colour the florets.
5. Once the onions are completely soft, add the cime di rapa stalks and cauliflower. Cover and cook for 3-4 mins. Add the garlic and capers and cook, stirring for 1 min.
6. Increase the heat slightly. Stir in the vinegar, sugar and chilli flakes ( to your taste ). Cook, stirring regularly, for 2-3 mins,
until golden. Add the cime di rapa leaves. Cook for 1-2 mins,
until just wilted. Stir through the parsley. Season and add lemon juice to taste. Set aside.
7. Heat the remaining butter in the frying pan until foaming. Fry the gnocchi for 2 mins on each side, until crisp and golden. Add the onion mix to the gnocchi pan and stir to combine. Serve, topped with crumbled ricotta, remaining thyme leaves and a grinding of pepper.","2 red onions, 10g thyme, 25g butter, 200g cime di, 10g parsley, 2 garlic cloves, 1 cauliflower ( if large , use 1/2 ), 1 pack gnocchi, 1 tbsp capers, 1 tbsp balsamic vinegar, 1 tsp light brown sugar, ¹ / 4 tsp chilli flakes - add to, taste, 1 lemon, 1 pack ricotta, 1.","red onions,  thyme,  butter,  cime di,  parsley, garlic cloves, cauliflower ,  gnocchi,  capers,  balsamic vinegar,  light brown sugar, ¹ /  chilli flakes - add to, taste, lemon,  ricotta, 1.","['', 'g', 'g', 'g', 'pack', 'tbsp', 'tbsp', 'tsp', 'tsps', 'pack']","['2', '25', '200', '10', '1', '1', '1', '1', '4', '1']","['red onions', 'butter', 'cime di', 'parsley', 'gnocchi', 'capers', 'balsamic vinegar', 'light brown sugar', 'chilli flakes - add to', 'ricotta']","10 g thyme, 2 garlic cloves, 1 cauliflower (if large, use 0.5), ¹ /, taste, 1 lemon"
170,IMG_1305.JPG,Hoisin Cashew Stir - fry & Chinese Omelette,"1. Put a pan of water on to boil. Trim the broccoli stalk ends. Split larger pieces, lengthways, so they're roughly the same size and not too fat. Peel and grate the ginger and garlic. Deseed and finely chop the chilli ( leave the seeds in for more heat ). Halve any larger mushrooms ( leave smaller ones whole ).
2. Heat the cashews in a large dry frying pan, or wok, for 1-2 mins, until lightly toasted, then transfer to your chopping board and chop them up. Keep aside.
3. Boil 1/2 the pack of noodles for 4 mins, stirring for the first 1 min to prevent them from clumping together. Drain and toss them in the saucepan with the toasted sesame oil. Keep aside.
4. Get a plate ready. Whisk the eggs in a bowl. Heat a good layer of oil in the frying pan, to a medium - high heat. Add the eggs and fry, without stirring, until just cooked. They should bubble and fluff up. Remove from the heat.
5. Gently slide the omelette onto a plate, using a spatula to help it if needs be. Carefully roll the egg into a cylinder ( a bit like Swiss roll ). Keep aside.
6. Add a splash more oil to the same pan, if needed. Stir - fry the mushrooms and broccoli for 2 mins. Add the chilli, ginger and garlic and fry for 1 min.
7. Add the five spice, hoisin, dried coriander leaves and 3-4 tbsp of water to make a sauce ( if you like more sauce, add a little more water ). Stir in the cashews and noodles. Season to taste ( the hoisin is already quite salty ).
8. Slice the omelette into rounds. Drizzle some kecap manis on the omelette, to taste. Serve with the stir - fry.","وت, 200g purple sprouting, broccoli, 1 small piece ginger, 1 garlic clove, 1 chilli - add to taste, 150g shiitake mushrooms, 25g cashews, 1/2 pack egg noodles, 1 tbsp toasted sesame oil, 2 eggs, 1 tsp five spice, 1 pack hoisin sauce, 1 tbsp dried coriander leaves, 1 pack kecap manis - add to, taste","وت,  purple sprouting, broccoli, small piece ginger, garlic clove, chilli - add to taste,  shiitake mushrooms,  cashews,  egg noodles,  toasted sesame oil, eggs,  five spice,  hoisin sauce,  dried coriander leaves,  kecap manis - add to, taste","['g', 'small piece', 'g', 'g', 'packs', 'tbsp', '', 'tsp', 'pack', 'tbsp']","['200', '1', '150', '25', '0.5', '1', '2', '1', '1', '1']","['وت', 'purple sprouting', 'ginger', 'shiitake mushrooms', 'cashews', 'egg noodles', 'toasted sesame oil', 'eggs', '5 spice', 'hoisin sauce']","broccoli, 1 garlic clove, 1 chilli - add to taste, 1 pack kecap manis - add to, taste"
171,IMG_1303.JPG,Scrambled Silken Tofu & Shiitake Stir - fry,"1. Boil a kettle. Rinse the rice in a sieve. Transfer to a saucepan with a good pinch of salt. Cover well with plenty of boiled water. Bring to the boil on the hob and cook for approx. 20 mins, until tender with a little bite.
2. Peel and finely chop the garlic. Peel and finely chop the ginger. Deseed and finely dice the chilli ( keep the seeds in for more heat ).
3. Deseed and finely slice the pepper. Peel and finely slice the carrot ( s ). Halve any larger shiitake mushrooms ( leave smaller ones whole ).
4. Chop the parsley. Drain the tofu.
5. Heat 1 tbsp of oil in a large frying pan or wok. Fry the carrot and pepper for 2 mins.
6. Add the shiitake mushrooms, garlic, ginger, dried coriander leaves and chilli ( to your taste for heat ). Fry for 2-3 mins, until the shiitake mushrooms start to soften.
7. Stir in the hoisin sauce. Crumble in the tofu. Stir for 3 mins,
until the tofu starts to scramble into the mixture.
8. Stir in 3/4 of the parsley. Season and add lime juice to taste.
9. Drain the rice. Serve with the tofu stir - fry, sprinkled with the remaining parsley. Serve extra wedges of lime on the side.","125g brown basmati rice, 2 garlic cloves, 1 small piece ginger, 1 chilli - add to taste, 1 romano pepper, 1 large or 2 small carrots, 150g shiitake mushrooms, 15g parsley, 1 pack silken tofu, 1 tbsp dried coriander leaves, 1 pack hoisin sauce, 1 lime"," brown basmati rice, garlic cloves, small piece ginger, chilli - add to taste, romano pepper, large or small carrots,  shiitake mushrooms,  parsley,  silken tofu,  dried coriander leaves,  hoisin sauce, lime","['g', 'small piece', 'g', 'g', 'pack', 'tbsp', 'pack', '']","['125', '1', '150', '15', '1', '1', '1', '1']","['brown basmati rice', 'ginger', 'shiitake mushrooms', 'parsley', 'silken tofu', 'dried coriander leaves', 'hoisin sauce', 'lime']","2 garlic cloves, 1 chilli - add to taste, 1 romano pepper, 1 large or 2 small carrots"
172,IMG_1302.JPG,Sweet Chilli Tofu & Broccoli Couscous,"1. Peel, halve and finely dice the onion. 
2. Using the coarse side of your grater, 
grate the broccoli, stalk and all, into 
little pieces. Scrub and coarsely grate 
the carrot ( s ). 
3. Finely chop the parsley and mint. 
Put 300ml of water in a medium - large 
saucepan. Add the bouillon powder, 
stir and bring to the boil. Once it comes 
to the boil, add 1 tbsp of olive oil and 
the couscous, turn off the heat, cover 
with a lid ( or use a roasting tin ) and 
leave it all to sit for 10 minutes. 
5. While you wait, finely zest half the 
lemon. Slice each piece of tofu into 3 
strips. 
6. After 10 minutes, stir the broccoli into 
the couscous and set aside. 
7. Heat a large frying pan with 1/2 tbsp of 
bil. Fry the onion until just softening, 
approx. 8 minutes. Stir in handfuls of 
spinach until wilted. Transfer to a 
plate. 
8. Add a little more oil to the same pan. 
Fry the tofu until crisping on both 
sides, 1-2 minutes. 9. Mix the onion, spinach, carrot, 
parsley and mint into the couscous. 
Add lemon juice and season to taste. 
10. Serve topped with the tofu, drizzled 
with sweet chilli sauce to your liking 
and a little lemon zest.","1 red onion, 1 head broccoli, 1 large or 2 smaller carrots, 30g parsley, 15g mint, 1/2 tbsp bouillon powder, 200g couscous, 1 lemon, 2 packs marinated tofu, 150g baby spinach, 4 pack sweet chilli sauce","red onion, head broccoli, large or smaller carrots,  parsley,  mint,  bouillon powder,  couscous, lemon,  marinated tofu,  baby spinach,  sweet chilli sauce","['', 'head', 'g', 'g', 'tbsps', 'g', '', 'packs', 'g', 'packs']","['1', '1', '30', '15', '0.5', '200', '1', '2', '150', '4']","['red onion', 'broccoli', 'parsley', 'mint', 'bouillon powder', 'couscous', 'lemon', 'marinated tofu', 'baby spinach', 'sweet chilli sauce']",1 large or 2 smaller carrots
173,IMG_1300.JPG,Thai Squash & Lentil Bowl,"1. Peel, halve and finely slice the onion. 
Peel, deseed and chop the squash into 
2-3cm chunks, not too large, so they 
cook in time. 
2. Heat 1 tbsp of oil in a large saucepan. 
Start frying the onion and squash 
while continue. Stir now and then you 
and add a splash of water if they look 
like catching. 
3. Peel and finely grate the garlic and 
ginger. Bash the lemongrass with a 
rolling pin or press it with the flat of a 
large knife, so the bulb splits slightly. If 
it's very long, trim the top so it will fit 
in your pan later. 
4. Rinse the lentils in a sieve. 
5. Into the saucepan, stir the garlic, 
ginger and Thai curry paste to your 
taste for heat - 2 packs will give you a 
medium warmth, but add a little less if 
you prefer. 
6. Stir in the lentils, passata and 
passata coconut cream. Refill the 
pot 12 times with water, stirring that 
in. Place the lemongrass in the pan. 
Bring to a low boil. Cook for approx. 
10-12 minutes, stirring often so the 
lentils don't stick to the base of the 
pan, until the lentils are soft. Keep an 
eye on the liquid ; you may need to add 
a splash more water towards the end. 7. Strip the mint from the stalks and finely shred the leaves. Chop the coriander, stalks and all. 
8. When the lentils are cooked, stir in the spinach, in handfuls, until it just wilts. Stir in three - quarters of the herbs. Season and add a squeeze of 
lime juice to taste. Serve in bowls, 
sprinkled with remaining coriander 
and mint, with extra wedges of lime., continue. Stir now and then","1 onion, 1 small Butternut squash, 1 garlic clove, 1 small piece ginger, 1 lemongrass, 100g red lentils, 2 packs red Thai spice paste -, add to taste, 200g passata, 1 pack coconut cream, 15g mint, 15g coriander, 150g spinach, 1 lime","onion, small Butternut squash, garlic clove, small piece ginger, lemongrass,  red lentils,  red Thai spice paste -, add to taste,  passata,  coconut cream,  mint,  coriander,  spinach, lime","['piece', 'small', 'g', 'g', 'pack', 'g', 'g', 'g']","['1', '1', '100', '200', '1', '15', '15', '150']","['onion', 'ginger', 'red lentils', 'passata', 'coconut cream', 'mint', 'coriander', 'spinach']","1 small Butternut squash, 1 garlic clove, 1 lemongrass, 2 packs red Thai spice paste -, add to taste, 1 lime"
174,IMG_1299.JPG,Roast Squash & Cauliflower Korma,"1. Put a medium saucepan of well - salted water on to boil. Preheat your oven to 190 ° C / Gas 5. Rinse the rice in a sieve.
2. Peel and finely chop the garlic and ginger. Deseed and finely chop the chillies. Peel and chop 1/2 the squash ( the top ¹ / 2 has fewer seeds to deal with ) into 3-4cm chunks. We used approx.
400g, if you do want to weigh it.
3. Put the rice on to boil for approx. 35 mins, until just tender.
4. Meanwhile, trim and halve the leek, lengthways. Finely shred.
Wash it well. Trim the cauliflower. Chop 2 ( or a little more if small ) into even - sized florets.
5. Heat 2 tbsp of oil in a large saucepan. Gently fry the leek for 5 mins, stirring now and then, while you toss the squash in a roasting tin in oil to coat. Season the squash and roast for 10 mins, while you continue,
6. Into the leek, stir the garlic, ginger and 1/2 the chilli for 30 secs. Stir in the korma spice paste, korma spice pot and tomato purée for 1 min. Add the coconut milk. Season.
Simmer for 15 mins.
7. After 10 mins, mix the cauliflower into the squash. Roast for a further 10-15 mins, until the squash is tender.
8. Chop the parsley and 1/2 the mint leaves. Drain the rice. Stir the roasted squash, cauliflower, dried coriander leaves and 1/2 the parsley and mint into the curry sauce. Season. Add lime juice and more chilli, to taste.
9. Serve the rice with the curry, topped with remaining parsley and mint, the coconut chips, a few black onion seeds ( you might not want them all ), extra chilli ( if you like ) and wedges of extra lime on the side.","150g black rice , 2 garlic cloves , 1 small piece ginger , 2 chillies add to taste , approx . 1/2 small butternut , squash ( we used 400g ) - , 1 leek , 1/2 cauliflower - use a little , more if small , 1 pack korma spice paste , 1 korma spice pot , 1 tbsp tomato purée , 1 tin coconut milk , 15g parsley , 15g mint , 1 tbsp dried coriander leaves , 2 limes , 20g toasted coconut chips , 1 black onion seeds tsp"," black rice , garlic cloves , small piece ginger , chillies add to taste , approx . small butternut , squash  - , leek , cauliflower - use a little , more if small ,  korma spice paste , korma spice pot ,  tomato purée ,  coconut milk ,  parsley ,  mint ,  dried coriander leaves , limes ,  toasted coconut chips , black onion seeds tsp","['g', 'small piece', 'g', '', 'pack', 'tbsp', 'tin', 'g', 'g', 'tbsp', '']","['150', '1', '400', '1', '1', '1', '1', '15', '15', '1', '2']","['black rice', 'ginger', 'squash', 'leek', 'korma spice paste', 'tomato purée', 'coconut milk', 'parsley', 'mint', 'dried coriander leaves', 'limes']","2 garlic cloves, 2 chillies add to taste, approx . 0.5 small butternut, we used, 0.5 cauliflower - use a little, more if small, 1 korma spice pot, 20 g toasted, 1 black onion seeds tsp"
175,IMG_1298.JPG,Peanut Butter & Squash Noodles,"1. Boil a kettle. Peel, deseed and cut the squash into 1.5-2cm chunks. Tip the dried mushrooms into a measuring jug and pour over 750ml of boiled water. Set aside.
2. Peel and finely slice the onion. Peel and finely grate the ginger and garlic.
3. Pour the boiling water into a medium saucepan and add the noodles. Cook for 4-5 mins, stirring occasionally to stop them from sticking. Once tender but retaining a little bite, drain the noodles into a colander and run under the cold tap to cool.
4. While the noodles are cooking, add 2 tbsp of oil to the large saucepan and cook the squash for 3-4 mins, until lightly coloured in places. Add the onion ; cook for 6 mins to soften.
5. Meanwhile, finely slice the chilli ( if you like heat, keep the seeds in ). Roughly chop the coriander, stalks and all.
6. Add the peanut butter to a bowl and pour over 50ml of the mushroom liquor. Whisk with a fork, until well combined.
7. Add the ginger and garlic to the squash, cook for a furthe min, then add the miso, peanut butter mix and tamari. Pour over the mushrooms and remaining soaking liquor ( discard the final gritty part ) and simmer for 4 mins, until the squash is tender. Season and add lime juice, to taste.
8. Divide the noodles between bowls. Ladle over the broth.
Scatter over chilli ( to your taste ), coriander, sesame and peanuts.","2/3 butternut squash, 5g mixed dried mushrooms, 1 onion, 1 piece ginger, 1 garlic clove, 2 sticks buckwheat noodles, 1 chilli - add to taste ., 15g coriander, 60g peanut butter, 2 tbsp brown rice miso, 2 tbsp tamari, 1 lime, 1 tbsp sesame seeds, 30g peanuts, 2","butternut squash,  mixed dried mushrooms, onion, piece ginger, garlic clove, sticks buckwheat noodles, chilli - add to taste .,  coriander,  peanut butter,  brown rice miso,  tamari, lime,  sesame seeds,  peanuts, 2","['', 'g', 'piece', 'g', 'g', 'tbsps', 'tbsps', 'tbsp', 'g']","['0.667', '5', '1', '15', '60', '2', '2', '1', '30']","['butternut squash', 'mixed dried mushrooms', 'ginger', 'coriander', 'peanut butter', 'brown rice miso', 'tamari', 'sesame seeds', 'peanuts']","1 onion, 1 garlic clove, 2 sticks buckwheat noodles, 1 chilli - add to taste ., 1 lime"
176,IMG_1301.JPG,Cherry Tomato Orzo & Grilled Mozzarella,"1. Peel, halve and finely dice the onion. Heat 1 tbsp of oil in a 
large frying pan. Gently fry the onion for 8 mins, stirring now 
and then, while you continue. Add a splash of water if it looks 
like catching. 
2. Boil a kettle. Peel and finely chop the garlic. Pick 1 good tbsp 
of thyme leaves. Halve the tomatoes. Slice the olives. 
3. Stir the garlic and thyme into the onion for 1 min. Stir in 
the tomatoes, olives, pesto, orzo and wine. Let the wine 
bubble until it's absorbed. away 
4. Add the bouillon and 450ml of boiled water. Season. Cook 
on a low boil for approx. 10 mins, until the orzo is just tender. Add a splash more water as it cooks, if needed, and stir regularly, particularly towards the end, to prevent it from sticking to the bottom. By the end, it should have a risotto - like consistency, neither too thick or too runny. 
5. Meanwhile, preheat your grill to a medium - high heat. Drain and thickly slice the mozzarella into 4 pieces. 
6. Gently toast the pine nuts in a small dry saucepan for approx. 3 mins, until golden. Transfer them to a plate when done as they catch and burn quickly. 
7. When the orzo is just tender, stir in a handful of the watercress until starting to wilt. Stir in 2 the Italian cheese and check the seasoning. 
8. Lay the mozzarella on top of the orzo. Grill until it starts to melt, bubble and colour a little ( 3-5 mins ). 
9. Serve the orzo, sprinkled with remaining Italian cheese and the pine nuts, with the remaining watercress on the side.","Ingredients . , 1 onion , 1 garlic clove , 15g thyme , 200g cherry tomatoes , 30g black olives - please check , for stray stones , 1 tbsp red pesto , 175g orzo , 100ml white wine , 1 tsp bouillon powder , 1 mozzarella , 20g pine nuts , 50g watercress , 40g Italian style hard cheese -","Ingredients . , onion , garlic clove ,  thyme ,  cherry tomatoes ,  black olives - please check , for stray stones ,  red pesto ,  orzo ,  white wine ,  bouillon powder , mozzarella ,  pine nuts ,  watercress ,  Italian style hard cheese -","['', 'g', 'g', 'tbsp', 'g', 'tsp', 'g', 'g', 'g']","['1', '15', '200', '1', '175', '1', '20', '50', '40']","['Ingredients .', 'onion', 'thyme', 'cherry tomatoes', 'red pesto', 'orzo', 'bouillon powder', 'pine nuts', 'watercress']","1 garlic clove, 30 g black olives - please check, for stray stones, 100 ml white wine, 1 mozzarella"
178,IMG_1295.JPG,"Squash , Mushroom & Walnut Pasta","1. Preheat your oven to 190 ° C / Gas 5. Peel and chop approx. of the squash ( the top part, with the fewest seeds ) into 2-3cm chunks. Toss in a roasting tin in oil to coat. Roast for 20 mins,
until tender and just starting to colour.
2. Meanwhile, boil a kettle. Put the dried mushrooms in a mug. Add enough boiled water to cover them. Leave to soak. Heat the walnuts in a large dry frying pan for 2 mins to toast them.
Transfer to a plate.
3. Trim and halve the leek, lengthways. Finely slice and wash well. Heat 1 tbsp of oil in the frying pan. Start gently frying the leek, stirring now and then, while you continue. Add a splash of water if it looks like catching.
4. Fill a large saucepan with boiled water from the kettle. Season *
well with salt. Bring to the boil on the hob. Pick off 2 tbsp worth of thyme leaves.
5. Thinly slice the fresh mushrooms. Add to the leek, with a splash more oil. Season. Fry for 5 mins, until softened. Boil the orecchiette in the waiting pan for 8-10 mins, until just tend with a little bite.
6. Peel and finely chop the garlic. Stir the garlic and ½ the thyme leaves into the leek. Lift the dried mushrooms out of the soaking liquor ; roughly chop. Add to the frying pan,
with all but the last ( gritty ) bit of soaking liquor. Add the wine.
Let it bubble and reduce. Stir in the watercress, until lightly wilted. Remove from the heat.
7. Drain the orecchiette. Toss the orecchiette, squash and 1/2 the walnuts into the mushroom mixture. Season. Serve,
sprinkled with remaining walnuts, thyme leaves and a little finely grated lemon zest to finish.","23 small butternut squash, 5g dried mushrooms, 50g walnut pieces, 1 leek, 15g thyme, 200g mushrooms, 200g orecchiette pasta, 1 garlic clove, 50ml white wine, 50g watercress, 1 lemon","small butternut squash,  dried mushrooms,  walnut pieces, leek,  thyme,  mushrooms,  orecchiette pasta, garlic clove,  white wine,  watercress, lemon","['small', 'g', 'g', '', 'g', 'g', 'g', 'ml', 'g']","['23', '5', '50', '1', '15', '200', '200', '50', '50']","['butternut squash', 'dried mushrooms', 'walnut pieces', 'leek', 'thyme', 'mushrooms', 'orecchiette pasta', 'white wine', 'watercress']","1 garlic clove, 1 lemon"
